1.9229
1.9237
1.8261
1.8437
1.9394
1.9143
1.8526
1.8401
1.7906
1.8081
1.8723
1.8485
1.8363
1.88
1.8707
1.8263
1.8325
1.8479
1.8449
1.8451
1.8282
1.8137
1.869
1.9252
1.9797
2.0106
2.0407
2.0424
2.0016
1.9611
2.036
2.1408
2.1695
2.1484
2.208
2.2696
2.3132
2.3221
2.3711
2.4151
2.3109
2.1354
2.2728
2.5097
2.3624
2.1862
2.284
2.3814
2.462
2.5487
2.4315
2.3768
2.4813
2.486
2.4283
2.3983
2.4018
2.4394
2.4473
2.4034
2.3711
2.3835
2.4117
2.4137
2.3967
2.3519
2.3373
2.393
2.4163
2.3897
2.4042
2.3584
2.335
2.49
2.5278
2.4261
2.4456
2.5044
2.4881
2.4693
2.4654
2.5589
2.6061
2.4791
2.4615
2.5898
2.596
2.6298
2.7185
2.717
2.6406
2.5407
2.5022
2.5332
2.5694
2.5698
2.5804
2.6273
2.6429
2.6151
2.6018
2.5768
2.5808
2.6719
2.7427
2.705
2.6626
2.652
2.6422
2.5948
2.4383
2.4123
2.497
2.5421
2.6438
2.6964
2.6284
2.5903
2.6615
2.6794
2.6121
2.579
2.5175
2.489
2.5266
2.5749
2.5397
2.5311
2.5364
2.5195
2.5984
2.6739
2.7327
2.7987
2.8266
2.9207
3.0087
3.0279
2.9936
3.0721
3.1455
3.1112
3.1453
3.2962
3.2487
3.1694
3.2483
3.2993
3.2768
3.2896
3.3758
3.5426
3.6155
3.6203
3.562
3.4949
3.3835
3.3895
3.5085
3.4651
3.3176
3.3788
3.4621
3.4018
3.3688
3.3927
3.3894
3.3488
3.2399
3.2266
3.3528
3.388
3.2964
3.271
3.2722
3.2073
3.1785
3.2209
3.2388
3.2336
3.2454
3.2565
3.2378
3.2244
3.2339
3.2422
3.2478
3.2371
3.239
3.2947
3.2895
3.1881
3.1904
3.3474
3.389
3.3627
3.4425
3.5103
3.4534
3.5063
3.5602
3.5037
3.5255
3.6528
3.6602
3.616
3.6781
3.799
3.7901
3.7768
3.8247
3.8173
3.7499
3.7111
3.741
3.8291
3.8962
3.8735
3.8143
3.8031
3.8412
3.8074
3.6979
3.6995
3.7346
3.718
3.7396
3.7632
3.6748
3.6376
3.7128
3.8769
3.8807
3.7581
3.6658
3.6322
3.683
3.7016
3.6517
3.6354
3.6578
3.6849
3.7406
3.843
3.8561
3.8755
3.9133
3.8735
3.8285
3.8699
3.9126
3.9163
3.8959
3.9251
3.9792
3.9272
3.8759
3.9252
3.9212
3.8967
3.9868
4.0298
3.9457
3.8971
3.8871
3.8935
3.9575
4.0106
3.9529
3.8678
3.8487
3.864
3.8684
3.8826
3.8884
3.9857
4.0577
3.9503
3.8742
4.024
4.1564
4.1549
4.1006
4.0836
4.078
4.1094
4.1511
4.0772
4.0375
4.1104
4.0832
4.0453
4.1184
4.1133
4.0734
4.1063
4.1055
4.103
4.1236
4.1163
4.0889
4.059
4.1202
4.2092
4.1615
4.0752
4.0685
4.0687
4.0055
3.9768
4.0218
4.0674
4.0365
4.0037
4.0301
4.0505
4.0596
4.0739
4.0911
4.1755
4.2593
4.3141
4.3297
4.3874
4.3985
4.375
4.3949
4.4723
4.5187
4.5588
4.5859
4.6456
4.7246
4.7046
4.6896
4.7129
4.6944
4.6931
4.7082
4.7299
4.8707
4.8965
4.7282
4.6936
4.7702
4.7871
4.7035
4.6878
4.6949
4.5967
4.5937
4.7113
4.7125
4.5946
4.5548
4.5677
4.5629
4.5587
4.5749
4.5388
4.5051
4.5812
4.6468
4.6513
4.6414
4.6285
4.5232
4.4958
4.5749
4.6089
4.5944
4.6172
4.7483
4.7864
4.7411
4.7577
4.7588
4.6269
4.5939
4.6793
4.7016
4.6458
4.6022
4.6747
4.8126
4.8597
4.7539
4.6726
4.7021
4.6945
4.6678
4.7009
4.7799
4.757
4.6755
4.6389
4.6305
4.6847
4.8082
4.7797
4.5249
4.4685
4.6341
4.6392
4.528
4.4611
4.5283
4.5503
4.4594
4.4729
4.5841
4.5496
4.5
4.5837
4.6208
4.6689
4.8318
